user_id,현재_구독_상태,구독_시작일,구독_종료일,구독_상태,구독_타입,구독_일수,총_구독_일수,구독_횟수,총_구독_횟수,해지_신청일,해지까지_일수
479288,0,2023-11-04 13:25:02,2023-12-04 23:59:59,연장,M,30,244,5,8,,
479288,0,2023-12-04 13:25:03,2024-01-04 23:59:59,연장,M,31,244,6,8,,
479288,0,2024-01-04 13:25:04,2024-02-04 23:59:59,연장,M,31,244,7,8,,
479288,0,2024-02-04 13:25:03,2024-03-04 23:59:59,해지,M,29,244,8,8,2024-02-26 14:57:07,22.0
479380,0,2024-04-25 21:49:23,2025-04-25 23:59:59,해지,Y,365,365,1,1,,
479417,0,2024-06-04 15:09:39,2024-07-04 23:59:59,해지,M,30,30,1,1,,
479609,0,2024-10-17 16:40:03,2024-11-08 23:59:59,해지,M,22,22,1,1,,
479619,0,2024-06-04 14:56:09,2024-07-04 23:59:59,해지,M,30,30,1,1,2024-07-01 20:01:52,27.0
479721,0,2023-06-13 22:55:04,2023-07-13 23:59:59,연장,M,30,92,1,3,,
479721,0,2023-07-13 22:55:04,2023-08-13 23:59:59,연장,M,31,92,2,3,,
479721,0,2023-08-13 22:55:03,2023-09-13 23:59:59,해지,M,31,92,3,3,2023-08-23 18:09:49,9.0
479892,0,2024-10-24 21:30:32,2024-11-24 23:59:59,해지,M,31,31,1,1,,
479895,0,2024-02-16 13:33:49,2025-02-16 23:59:59,해지,Y,366,366,1,1,,
479949,0,2024-01-14 05:33:11,2024-02-14 23:59:59,해지,M,31,91,1,3,,
479949,0,2024-02-19 16:43:19,2024-03-19 23:59:59,연장,M,29,91,2,3,,
479949,0,2024-03-19 16:43:03,2024-04-19 23:59:59,해지,M,31,91,3,3,,
479963,0,2023-06-19 18:40:07,2023-07-19 23:59:59,해지,M,30,30,1,1,,
480027,0,2023-08-16 09:13:08,2023-09-16 23:59:59,해지,M,31,31,1,1,2023-09-03 19:53:02,18.0
480049,0,2023-11-10 17:49:26,2024-11-10 23:59:59,해지,Y,366,366,1,1,2024-11-01 13:59:59,356.0
480086,1,2024-10-26 15:18:50,2025-10-26 23:59:59,해지,Y,365,365,1,1,,
480102,0,2023-06-19 10:52:54,2023-07-19 23:59:59,해지,M,30,30,1,1,2023-07-10 13:39:05,21.0
480130,1,2024-07-02 16:50:21,2025-07-02 23:59:59,연장,Y,365,375,1,2,2024-07-02 16:51:17,0.0
480130,0,2024-10-29 13:10:03,2024-11-08 23:59:59,해지,M,10,375,2,2,,
480205,0,2024-05-20 14:35:54,2024-05-27 23:59:59,해지,M,7,7,1,1,,
480241,0,2023-07-01 12:41:50,2023-08-01 23:59:59,연장,M,31,609,1,20,,
480241,0,2023-08-01 12:41:03,2023-09-01 23:59:59,연장,M,31,609,2,20,,
480241,0,2023-09-01 12:41:03,2023-10-01 23:59:59,연장,M,30,609,3,20,,
480241,0,2023-10-01 12:41:02,2023-11-01 23:59:59,연장,M,31,609,4,20,,
480241,0,2023-11-01 12:41:02,2023-12-01 23:59:59,연장,M,30,609,5,20,,
480241,0,2023-12-01 12:41:02,2024-01-01 23:59:59,연장,M,31,609,6,20,,
480241,0,2024-01-01 12:41:03,2024-02-01 23:59:59,연장,M,31,609,7,20,,
480241,0,2024-02-01 12:41:03,2024-03-01 23:59:59,연장,M,29,609,8,20,,
480241,0,2024-03-01 12:41:03,2024-04-01 23:59:59,연장,M,31,609,9,20,,
480241,0,2024-04-01 12:41:03,2024-05-01 23:59:59,연장,M,30,609,10,20,,
480241,0,2024-05-01 12:41:03,2024-06-01 23:59:59,연장,M,31,609,11,20,,
480241,0,2024-06-01 12:41:03,2024-07-01 23:59:59,연장,M,30,609,12,20,,
480241,0,2024-07-01 12:41:03,2024-08-01 23:59:59,연장,M,31,609,13,20,,
480241,0,2024-08-01 12:41:03,2024-09-01 23:59:59,연장,M,31,609,14,20,,
480241,0,2024-09-01 12:41:04,2024-10-01 23:59:59,연장,M,30,609,15,20,,
480241,0,2024-10-01 12:41:04,2024-11-01 23:59:59,연장,M,31,609,16,20,,
480241,0,2024-11-01 12:41:03,2024-12-01 23:59:59,연장,M,30,609,17,20,,
480241,0,2024-12-01 12:41:04,2025-01-01 23:59:59,연장,M,31,609,18,20,,
480241,0,2025-01-01 12:41:04,2025-02-01 23:59:59,연장,M,31,609,19,20,,
480241,0,2025-02-01 12:41:03,2025-03-01 23:59:59,해지,M,28,609,20,20,2025-02-25 14:39:33,24.0
480260,0,2024-08-19 00:00:00,2024-11-19 23:59:59,해지,M,92,92,1,1,,
480262,0,2023-06-23 14:00:21,2023-07-23 23:59:59,연장,M,30,153,1,5,,
480262,0,2023-07-23 14:00:06,2023-08-23 23:59:59,연장,M,31,153,2,5,,
480262,0,2023-08-23 14:00:03,2023-09-23 23:59:59,연장,M,31,153,3,5,,
480262,0,2023-09-23 14:00:04,2023-10-23 23:59:59,연장,M,30,153,4,5,,
480262,0,2023-10-23 14:00:03,2023-11-23 23:59:59,해지,M,31,153,5,5,2023-10-23 16:29:03,0.0
480276,0,2024-04-28 12:25:22,2024-05-28 23:59:59,해지,M,30,30,1,1,2024-05-01 17:34:36,3.0
480281,0,2023-07-01 00:43:20,2023-08-01 23:59:59,해지,M,31,31,1,1,2023-07-19 19:28:29,18.0
480330,1,2024-11-06 08:51:44,2025-11-06 23:59:59,해지,Y,365,365,1,1,,
480464,0,2024-04-15 13:17:49,2024-05-15 23:59:59,해지,M,30,30,1,1,,
480476,0,2023-06-26 21:34:33,2023-07-26 23:59:59,해지,M,30,302,1,10,,
480476,0,2023-07-29 17:13:20,2023-08-29 23:59:59,해지,M,31,302,2,10,,
480476,0,2023-10-30 17:05:39,2023-11-30 23:59:59,연장,M,31,302,3,10,,
480476,0,2023-11-30 17:05:04,2023-12-30 23:59:59,연장,M,30,302,4,10,,
480476,0,2023-12-30 17:05:03,2024-01-30 23:59:59,연장,M,31,302,5,10,,
480476,0,2024-01-31 22:06:48,2024-02-29 23:59:59,연장,M,29,302,6,10,,
480476,0,2024-02-29 22:06:03,2024-03-29 23:59:59,해지,M,29,302,7,10,,
480476,0,2024-04-26 23:51:45,2024-05-26 23:59:59,연장,M,30,302,8,10,,
480476,0,2024-05-26 23:51:04,2024-06-26 23:59:59,연장,M,31,302,9,10,,
480476,0,2024-06-26 23:51:03,2024-07-26 23:59:59,해지,M,30,302,10,10,,
480480,0,2024-02-05 19:03:42,2025-02-05 23:59:59,해지,Y,366,366,1,1,,
480499,1,2025-04-24 00:00:00,2025-07-24 23:59:59,해지,M,91,91,1,1,,
480521,0,2023-08-05 11:46:22,2023-09-05 23:59:59,해지,M,31,31,1,1,2023-08-20 18:24:24,15.0
480556,0,2023-11-28 13:31:38,2023-12-28 23:59:59,해지,M,30,30,1,1,2023-11-28 13:34:50,0.0
480567,0,2024-09-09 18:57:15,2024-10-09 23:59:59,해지,M,30,30,1,1,2024-09-21 00:16:14,11.0
480584,0,2024-04-16 13:54:49,2024-05-16 23:59:59,해지,M,30,92,1,3,2024-05-11 16:17:38,25.0
480584,0,2024-08-14 14:06:32,2024-09-14 23:59:59,해지,M,31,92,2,3,2024-09-13 18:28:15,30.0
480584,0,2024-10-11 19:14:34,2024-11-11 23:59:59,해지,M,31,92,3,3,2024-11-10 23:19:40,30.0
480622,0,2023-06-27 07:26:08,2023-07-27 23:59:59,해지,M,30,30,1,1,2023-07-22 15:40:05,25.0
480625,0,2023-08-06 21:37:18,2023-09-06 23:59:59,연장,M,31,61,1,2,,
480625,0,2023-09-06 21:37:03,2023-10-06 23:59:59,해지,M,30,61,2,2,2023-10-05 11:38:33,28.0
480663,1,2024-08-19 17:49:44,2025-08-19 23:59:59,해지,Y,365,365,1,1,,
480665,0,2024-09-04 16:46:33,2024-10-04 23:59:59,해지,M,30,61,1,2,,
480665,0,2025-05-04 12:14:22,2025-06-04 23:59:59,해지,M,31,61,2,2,2025-06-03 13:05:19,30.0
480722,0,2023-06-27 21:46:23,2023-07-27 23:59:59,해지,M,30,30,1,1,,
480727,1,2025-01-25 18:29:19,2026-01-25 23:59:59,해지,Y,365,365,1,1,,
480790,0,2024-01-24 22:44:33,2024-02-24 23:59:59,해지,M,31,62,1,2,2024-02-18 12:04:08,24.0
480790,0,2024-05-25 22:27:22,2024-06-25 23:59:59,해지,M,31,62,2,2,2024-06-24 19:06:50,29.0
480860,0,2023-11-23 08:23:48,2023-12-23 23:59:59,해지,M,30,30,1,1,2023-12-22 20:29:06,29.0
480894,0,2023-07-02 13:47:41,2023-08-02 23:59:59,연장,M,31,153,1,5,,
480894,0,2023-08-02 13:47:03,2023-09-02 23:59:59,해지,M,31,153,2,5,2023-08-02 13:53:09,0.0
480894,0,2024-04-30 19:37:06,2024-05-30 23:59:59,연장,M,30,153,3,5,,
480894,0,2024-05-30 19:37:03,2024-06-30 23:59:59,연장,M,31,153,4,5,,
480894,0,2024-06-30 19:37:03,2024-07-30 23:59:59,해지,M,30,153,5,5,2024-07-01 20:52:13,1.0
480917,0,2024-01-14 04:02:37,2024-02-14 23:59:59,연장,M,31,60,1,2,,
480917,0,2024-02-14 04:02:04,2024-03-14 23:59:59,해지,M,29,60,2,2,2024-03-08 19:54:30,23.0
480950,0,2023-09-29 23:38:43,2023-10-29 23:59:59,해지,M,30,30,1,1,2023-09-29 23:39:15,0.0
480974,0,2024-11-11 17:16:54,2024-12-11 23:59:59,해지,M,30,30,1,1,,
480983,1,2025-01-01 11:37:52,2026-01-01 23:59:59,해지,Y,365,365,1,1,,
481010,0,2024-04-06 14:33:43,2025-04-06 23:59:59,해지,Y,365,365,1,1,,
481044,0,2023-07-03 12:26:20,2023-08-03 23:59:59,해지,M,31,62,1,2,,
481044,0,2023-08-11 00:38:30,2023-09-11 23:59:59,해지,M,31,62,2,2,2023-09-06 09:03:42,26.0
481134,0,2024-08-02 14:03:43,2024-09-02 23:59:59,연장,M,31,61,1,2,,
481134,0,2024-09-02 14:03:04,2024-10-02 23:59:59,해지,M,30,61,2,2,2024-09-27 15:24:00,25.0
481159,0,2023-07-04 13:03:15,2023-08-04 23:59:59,해지,M,31,62,1,2,2023-07-26 23:23:42,22.0
481159,0,2025-05-01 16:03:54,2025-06-01 23:59:59,해지,M,31,62,2,2,2025-05-25 19:45:12,24.0
481163,1,2025-04-24 00:00:00,2025-07-24 23:59:59,해지,M,91,91,1,1,,
481179,0,2024-01-08 21:06:47,2024-02-08 23:59:59,해지,M,31,31,1,1,2024-02-01 21:16:42,24.0
481235,0,2023-11-28 10:22:07,2023-12-28 23:59:59,해지,M,30,30,1,1,2023-11-28 14:29:06,0.0
481237,0,2023-07-04 23:23:15,2023-08-04 23:59:59,해지,M,31,31,1,1,2023-07-12 21:46:45,7.0
481249,0,2023-09-19 22:48:33,2024-09-19 23:59:59,해지,Y,366,366,1,1,,
481258,0,2023-07-11 16:21:34,2023-08-11 23:59:59,해지,M,31,31,1,1,2023-08-05 15:11:54,24.0
481292,0,2024-05-13 13:53:32,2024-06-13 23:59:59,연장,M,31,61,1,2,,
481292,0,2024-06-13 13:53:03,2024-07-13 23:59:59,해지,M,30,61,2,2,2024-07-09 10:41:41,25.0
481307,0,2024-01-16 14:37:36,2024-02-16 23:59:59,해지,M,31,31,1,1,,
481311,0,2024-08-27 17:07:35,2024-09-27 23:59:59,해지,M,31,31,1,1,2024-09-27 17:01:32,30.0
481365,0,2023-07-17 09:55:35,2023-08-17 23:59:59,해지,M,31,31,1,1,2023-07-20 10:10:33,3.0
481371,0,2023-07-06 15:32:39,2023-08-06 23:59:59,연장,M,31,62,1,2,,
481371,0,2023-08-06 15:32:04,2023-09-06 23:59:59,해지,M,31,62,2,2,2023-08-07 10:28:03,0.0
481379,0,2023-07-13 15:46:56,2023-08-13 23:59:59,해지,M,31,31,1,1,,
481384,0,2024-05-14 17:35:39,2024-06-14 23:59:59,해지,M,31,31,1,1,2024-06-13 19:43:51,30.0
481407,0,2024-01-16 17:30:41,2025-01-16 23:59:59,해지,Y,366,366,1,1,2024-05-10 19:38:10,115.0
481413,0,2023-08-09 04:58:50,2023-09-09 23:59:59,해지,M,31,31,1,1,2023-08-27 07:13:50,18.0
481416,0,2025-03-17 11:46:11,2025-04-17 23:59:59,해지,M,31,31,1,1,,
481430,0,2024-04-25 16:50:19,2024-05-25 23:59:59,해지,M,30,30,1,1,,
481463,0,2023-08-23 14:08:34,2023-09-23 23:59:59,연장,M,31,184,1,6,,
481463,0,2023-09-23 14:08:03,2023-10-23 23:59:59,연장,M,30,184,2,6,,
481463,0,2023-10-23 14:08:03,2023-11-23 23:59:59,연장,M,31,184,3,6,,
481463,0,2023-11-23 14:08:03,2023-12-23 23:59:59,연장,M,30,184,4,6,,
481463,0,2023-12-23 14:08:03,2024-01-23 23:59:59,연장,M,31,184,5,6,,
481463,0,2024-01-23 14:08:04,2024-02-23 23:59:59,해지,M,31,184,6,6,2024-01-24 23:06:12,1.0
481479,0,2024-02-13 00:58:30,2024-03-14 23:59:59,해지,M,30,30,1,1,2024-03-13 23:24:06,29.0
481495,0,2025-01-27 01:50:50,2025-02-27 23:59:59,해지,M,31,62,1,2,2025-02-26 09:23:30,30.0
481495,0,2025-03-17 11:46:11,2025-04-17 23:59:59,해지,M,31,62,2,2,,
481497,0,2024-04-15 22:28:57,2024-05-15 23:59:59,해지,M,30,30,1,1,,
481503,0,2023-07-09 16:00:30,2023-08-09 23:59:59,해지,M,31,31,1,1,2023-07-25 00:03:34,15.0
481514,1,2024-09-01 14:31:04,2025-09-01 23:59:59,해지,Y,365,365,1,1,,
481520,0,2023-07-09 12:13:15,2023-08-09 23:59:59,연장,M,31,62,1,2,,
481520,0,2023-08-09 12:13:04,2023-09-09 23:59:59,해지,M,31,62,2,2,2023-08-29 11:42:27,19.0
481536,0,2024-10-16 17:04:24,2024-11-16 23:59:59,연장,M,31,151,1,5,,
481536,0,2024-11-16 17:04:03,2024-12-16 23:59:59,연장,M,30,151,2,5,,
481536,0,2024-12-16 17:04:03,2025-01-16 23:59:59,연장,M,31,151,3,5,,
481536,0,2025-01-16 17:04:03,2025-02-16 23:59:59,연장,M,31,151,4,5,,
481536,0,2025-02-16 17:04:04,2025-03-16 23:59:59,해지,M,28,151,5,5,2025-03-10 18:57:24,22.0
481538,0,2023-08-18 15:58:40,2023-09-18 23:59:59,해지,M,31,31,1,1,2023-09-06 10:02:46,18.0
481713,0,2023-10-12 20:58:23,2023-11-12 23:59:59,해지,M,31,31,1,1,,
481735,0,2023-07-12 09:32:07,2023-08-12 23:59:59,연장,M,31,62,1,2,,
481735,0,2023-08-12 09:32:05,2023-09-12 23:59:59,해지,M,31,62,2,2,2023-08-12 09:33:11,0.0
481764,0,2024-06-26 19:37:42,2024-07-26 23:59:59,해지,M,30,30,1,1,2024-07-25 11:25:34,28.0
481774,0,2023-07-11 15:11:59,2023-08-11 23:59:59,연장,M,31,62,1,2,,
481774,0,2023-08-11 15:11:03,2023-09-11 23:59:59,해지,M,31,62,2,2,2023-09-11 03:25:17,30.0
481800,0,2023-07-18 19:00:22,2023-08-18 23:59:59,연장,M,31,62,1,2,,
481800,0,2023-08-18 19:00:04,2023-09-18 23:59:59,해지,M,31,62,2,2,2023-09-17 17:13:15,29.0
481802,0,2023-07-17 14:49:40,2023-08-17 23:59:59,해지,M,31,31,1,1,2023-08-12 10:06:08,25.0
481810,0,2024-04-11 15:39:02,2024-05-11 23:59:59,연장,M,30,214,1,7,,
481810,0,2024-05-11 15:39:03,2024-06-11 23:59:59,연장,M,31,214,2,7,,
481810,0,2024-06-11 15:39:02,2024-07-11 23:59:59,연장,M,30,214,3,7,,
481810,0,2024-07-11 15:39:03,2024-08-11 23:59:59,연장,M,31,214,4,7,,
481810,0,2024-08-11 15:39:04,2024-09-11 23:59:59,연장,M,31,214,5,7,,
481810,0,2024-09-11 15:39:03,2024-10-11 23:59:59,연장,M,30,214,6,7,,
481810,0,2024-10-11 15:39:03,2024-11-11 23:59:59,해지,M,31,214,7,7,2024-10-15 14:18:51,3.0
481882,0,2023-11-01 15:19:18,2024-11-01 23:59:59,해지,Y,366,731,1,2,2024-09-25 10:04:13,328.0
481882,1,2024-11-11 14:37:50,2025-11-11 23:59:59,해지,Y,365,731,2,2,2025-03-24 14:19:18,132.0
481888,0,2024-02-13 04:23:05,2024-03-14 23:59:59,해지,M,30,30,1,1,,
481894,0,2024-05-20 11:42:45,2024-06-20 23:59:59,해지,M,31,31,1,1,2024-05-20 12:07:10,0.0
481899,0,2023-08-20 14:25:24,2023-09-20 23:59:59,해지,M,31,31,1,1,,
481959,0,2023-07-15 02:43:39,2023-08-15 23:59:59,해지,M,31,31,1,1,2023-07-24 23:56:15,9.0
481964,0,2023-10-24 21:31:21,2023-11-24 23:59:59,연장,M,31,183,1,6,,
481964,0,2023-11-24 21:31:03,2023-12-24 23:59:59,연장,M,30,183,2,6,,
481964,0,2023-12-24 21:31:02,2024-01-24 23:59:59,연장,M,31,183,3,6,,
481964,0,2024-01-24 21:31:03,2024-02-24 23:59:59,연장,M,31,183,4,6,,
481964,0,2024-02-24 21:31:04,2024-03-24 23:59:59,연장,M,29,183,5,6,,
481964,0,2024-03-24 21:31:03,2024-04-24 23:59:59,해지,M,31,183,6,6,2024-04-01 16:46:21,7.0
481973,0,2025-02-14 10:32:15,2025-03-14 23:59:59,해지,M,28,28,1,1,,
482045,0,2023-07-17 14:17:18,2023-08-17 23:59:59,해지,M,31,31,1,1,2023-07-17 19:24:16,0.0
482063,0,2023-09-11 16:37:59,2023-10-11 23:59:59,해지,M,30,30,1,1,2023-10-04 10:52:23,22.0
482069,0,2023-07-18 15:17:26,2023-08-18 23:59:59,해지,M,31,153,1,5,2023-07-19 20:36:15,1.0
482069,0,2024-04-24 12:01:56,2024-05-24 23:59:59,연장,M,30,153,2,5,,
482069,0,2024-05-24 12:01:04,2024-06-24 23:59:59,연장,M,31,153,3,5,,
482069,0,2024-06-24 12:01:03,2024-07-24 23:59:59,연장,M,30,153,4,5,,
482069,0,2024-07-24 12:01:04,2024-08-24 23:59:59,해지,M,31,153,5,5,2024-07-29 08:14:14,4.0
482101,0,2023-12-29 12:01:55,2024-01-29 23:59:59,연장,M,31,62,1,2,,
482101,0,2024-01-29 12:01:03,2024-02-29 23:59:59,해지,M,31,62,2,2,2024-02-16 17:34:33,18.0
482104,0,2023-07-19 21:22:30,2023-08-19 23:59:59,연장,M,31,62,1,2,,
482104,0,2023-08-19 21:22:03,2023-09-19 23:59:59,해지,M,31,62,2,2,2023-09-18 00:09:46,29.0
482105,0,2024-01-18 18:17:32,2024-02-18 23:59:59,연장,M,31,60,1,2,,
482105,0,2024-02-18 18:17:03,2024-03-18 23:59:59,해지,M,29,60,2,2,2024-03-10 02:24:13,20.0
482109,0,2023-07-17 08:08:43,2023-08-17 23:59:59,연장,M,31,93,1,3,,
482109,0,2023-08-17 08:08:03,2023-09-17 23:59:59,해지,M,31,93,2,3,,
482109,0,2023-12-28 13:51:18,2024-01-28 23:59:59,해지,M,31,93,3,3,,
482132,0,2023-07-18 00:17:41,2023-08-18 23:59:59,연장,M,31,62,1,2,,
482132,0,2023-08-18 00:17:03,2023-09-18 23:59:59,해지,M,31,62,2,2,2023-08-18 00:18:50,0.0
482139,0,2023-07-19 15:25:14,2023-08-19 23:59:59,연장,M,31,336,1,11,,
482139,0,2023-08-19 15:25:02,2023-09-19 23:59:59,연장,M,31,336,2,11,,
482139,0,2023-09-19 15:25:03,2023-10-19 23:59:59,연장,M,30,336,3,11,,
482139,0,2023-10-19 15:25:03,2023-11-19 23:59:59,연장,M,31,336,4,11,,
482139,0,2023-11-19 15:25:04,2023-12-19 23:59:59,연장,M,30,336,5,11,,
482139,0,2023-12-19 15:25:03,2024-01-19 23:59:59,연장,M,31,336,6,11,,
482139,0,2024-01-19 15:25:03,2024-02-19 23:59:59,연장,M,31,336,7,11,,
482139,0,2024-02-19 15:25:03,2024-03-19 23:59:59,연장,M,29,336,8,11,,
482139,0,2024-03-19 15:25:03,2024-04-19 23:59:59,연장,M,31,336,9,11,,
482139,0,2024-04-19 15:25:03,2024-05-19 23:59:59,연장,M,30,336,10,11,,
482139,0,2024-05-19 15:25:02,2024-06-19 23:59:59,해지,M,31,336,11,11,2024-06-05 15:48:29,17.0
482192,0,2023-07-17 22:00:33,2023-08-17 23:59:59,해지,M,31,31,1,1,2023-08-10 17:07:17,23.0
482229,0,2023-07-21 20:32:33,2023-08-21 23:59:59,해지,M,31,153,1,5,2023-08-21 20:34:44,31.0
482229,0,2023-10-09 17:40:49,2023-11-09 23:59:59,해지,M,31,153,2,5,2023-10-09 19:42:34,0.0
482229,0,2024-09-20 15:13:26,2024-10-20 23:59:59,해지,M,30,153,3,5,,
482229,0,2024-11-06 16:45:39,2024-12-06 23:59:59,연장,M,30,153,4,5,,
482229,0,2024-12-06 16:45:03,2025-01-06 23:59:59,해지,M,31,153,5,5,,
482346,0,2023-07-19 15:19:19,2023-08-19 23:59:59,해지,M,31,31,1,1,2023-08-06 00:21:00,17.0
482414,0,2023-08-21 22:08:59,2023-09-21 23:59:59,해지,M,31,31,1,1,,
482416,0,2023-07-22 15:48:07,2023-08-22 23:59:59,연장,M,31,62,1,2,,
482416,0,2023-08-22 15:48:03,2023-09-22 23:59:59,해지,M,31,62,2,2,2023-08-22 18:57:46,0.0
482432,0,2023-10-10 03:27:52,2024-10-10 23:59:59,해지,Y,366,366,1,1,2023-10-11 13:17:01,1.0
482472,0,2023-10-04 22:16:59,2023-11-04 23:59:59,연장,M,31,152,1,5,,
482472,0,2023-11-04 22:16:03,2023-12-04 23:59:59,연장,M,30,152,2,5,,
482472,0,2023-12-04 22:16:02,2024-01-04 23:59:59,연장,M,31,152,3,5,,
482472,0,2024-01-04 22:16:03,2024-02-04 23:59:59,연장,M,31,152,4,5,,
482472,0,2024-02-04 22:16:03,2024-03-04 23:59:59,해지,M,29,152,5,5,2024-02-19 22:13:28,14.0
482482,0,2023-08-11 05:10:24,2023-09-11 23:59:59,연장,M,31,61,1,2,,
482482,0,2023-09-11 05:10:03,2023-10-11 23:59:59,해지,M,30,61,2,2,2023-10-08 07:49:54,27.0
482552,0,2023-07-24 20:33:26,2023-08-24 23:59:59,해지,M,31,31,1,1,,
482600,0,2023-07-23 20:35:20,2023-08-23 23:59:59,해지,M,31,31,1,1,,
482628,0,2023-08-06 16:35:25,2023-09-06 23:59:59,해지,M,31,31,1,1,2023-08-31 15:46:48,24.0
482634,1,2025-05-20 15:34:49,2025-06-20 23:59:59,해지,M,31,31,1,1,,
482690,0,2024-04-29 20:24:04,2024-05-29 23:59:59,해지,M,30,30,1,1,2024-04-29 20:24:46,0.0
482692,0,2023-08-03 23:13:12,2023-09-03 23:59:59,연장,M,31,61,1,2,,
482692,0,2023-09-03 23:13:02,2023-10-03 23:59:59,해지,M,30,61,2,2,2023-09-03 23:14:47,0.0
482710,0,2023-07-28 00:43:45,2023-08-28 23:59:59,연장,M,31,62,1,2,,
482710,0,2023-08-28 00:43:02,2023-09-28 23:59:59,해지,M,31,62,2,2,2023-08-29 04:04:27,1.0
482722,0,2023-07-24 16:03:26,2023-08-24 23:59:59,해지,M,31,31,1,1,2023-08-22 19:45:02,29.0
482731,0,2024-09-02 11:34:17,2024-10-02 23:59:59,해지,M,30,89,1,3,,
482731,0,2025-01-17 13:58:01,2025-02-17 23:59:59,연장,M,31,89,2,3,,
482731,0,2025-02-17 13:58:03,2025-03-17 23:59:59,해지,M,28,89,3,3,,
482749,0,2023-08-26 17:10:08,2023-09-26 23:59:59,해지,M,31,31,1,1,,
482762,0,2023-09-20 16:01:44,2023-10-20 23:59:59,해지,M,30,30,1,1,,
482769,0,2023-08-03 20:25:31,2023-09-03 23:59:59,해지,M,31,31,1,1,2023-08-31 23:44:52,28.0
482770,0,2023-08-25 16:31:00,2023-09-25 23:59:59,해지,M,31,31,1,1,2023-09-18 21:34:14,24.0
482782,0,2023-09-15 10:02:30,2023-10-15 23:59:59,해지,M,30,30,1,1,2023-09-17 18:35:09,2.0
482785,0,2023-08-21 16:08:23,2023-09-21 23:59:59,해지,M,31,31,1,1,2023-09-04 10:01:39,13.0
482817,1,2025-04-24 00:00:00,2025-07-24 23:59:59,해지,M,91,91,1,1,,
482818,0,2023-08-02 00:13:25,2023-09-02 23:59:59,해지,M,31,31,1,1,2023-08-16 13:18:58,14.0
482825,0,2023-07-29 17:15:21,2023-08-29 23:59:59,해지,M,31,31,1,1,2023-08-22 13:49:05,23.0
482830,1,2025-04-24 00:00:00,2025-07-24 23:59:59,해지,M,91,91,1,1,,
482834,0,2024-10-14 15:10:03,2024-11-08 23:59:59,해지,M,25,25,1,1,,
482924,0,2023-07-30 18:25:58,2023-08-30 23:59:59,해지,M,31,31,1,1,,
482932,0,2023-07-27 17:49:45,2023-08-27 23:59:59,연장,M,31,153,1,5,,
482932,0,2023-08-27 17:49:02,2023-09-27 23:59:59,연장,M,31,153,2,5,,
482932,0,2023-09-27 17:49:02,2023-10-27 23:59:59,연장,M,30,153,3,5,,
482932,0,2023-10-27 17:49:02,2023-11-27 23:59:59,연장,M,31,153,4,5,,
482932,0,2023-11-27 17:49:03,2023-12-27 23:59:59,해지,M,30,153,5,5,2023-12-15 17:53:24,18.0
482933,0,2023-08-09 17:01:00,2023-09-09 23:59:59,해지,M,31,31,1,1,2023-08-28 16:02:14,18.0
483008,0,2023-08-01 14:43:03,2023-09-01 23:59:59,연장,M,31,61,1,2,,
483008,0,2023-09-01 14:43:02,2023-10-01 23:59:59,해지,M,30,61,2,2,2023-09-01 15:04:13,0.0
483031,0,2023-10-25 14:13:48,2023-11-25 23:59:59,해지,M,31,31,1,1,2023-11-01 19:39:57,7.0
483034,0,2024-09-26 09:02:05,2024-10-26 23:59:59,해지,M,30,30,1,1,,
483049,0,2023-07-31 11:45:43,2023-08-31 23:59:59,연장,M,31,517,1,17,,
483049,0,2023-08-31 11:45:03,2023-09-30 23:59:59,연장,M,30,517,2,17,,
483049,0,2023-09-30 11:45:02,2023-10-30 23:59:59,연장,M,30,517,3,17,,
483049,0,2023-10-30 11:45:03,2023-11-30 23:59:59,연장,M,31,517,4,17,,
483049,0,2023-11-30 11:45:03,2023-12-30 23:59:59,연장,M,30,517,5,17,,
483049,0,2023-12-30 11:45:03,2024-01-30 23:59:59,연장,M,31,517,6,17,,
483049,0,2024-01-30 11:45:02,2024-02-29 23:59:59,연장,M,30,517,7,17,,
483049,0,2024-02-29 11:45:03,2024-03-29 23:59:59,연장,M,29,517,8,17,,
483049,0,2024-03-29 11:45:03,2024-04-29 23:59:59,연장,M,31,517,9,17,,
483049,0,2024-04-29 11:45:03,2024-05-29 23:59:59,연장,M,30,517,10,17,,
483049,0,2024-05-29 11:45:03,2024-06-29 23:59:59,연장,M,31,517,11,17,,
483049,0,2024-06-29 11:45:03,2024-07-29 23:59:59,연장,M,30,517,12,17,,
483049,0,2024-07-29 11:45:03,2024-08-29 23:59:59,연장,M,31,517,13,17,,
483049,0,2024-08-29 11:45:04,2024-09-29 23:59:59,연장,M,31,517,14,17,,
483049,0,2024-09-29 11:45:04,2024-10-29 23:59:59,연장,M,30,517,15,17,,
483049,0,2024-10-29 11:45:04,2024-11-29 23:59:59,연장,M,31,517,16,17,,
483049,0,2024-11-29 11:45:03,2024-12-29 23:59:59,해지,M,30,517,17,17,2024-12-21 02:37:06,21.0
483083,0,2023-07-28 17:48:34,2023-08-28 23:59:59,해지,M,31,31,1,1,2023-08-20 15:13:35,22.0
483094,0,2023-08-01 10:38:01,2023-09-01 23:59:59,해지,M,31,31,1,1,2023-08-30 11:10:22,29.0
483114,0,2023-07-29 13:53:23,2023-08-29 23:59:59,해지,M,31,31,1,1,2023-08-14 10:50:18,15.0
